entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_reason,gross_pnl,fees,net_pnl,pnl_pct,duration_minutes,r_multiple,cumulative_capital
2025-11-12,14:49:00,0.1743089705,2025-11-12,15:38:00,0.17324611335714285,stop_loss,-60.975470155573156,13.957317170891098,-74.93278732646425,-0.007493278732646425,49,-1.0,9925.067212673535
2025-11-12,16:11:00,0.16846101800000002,2025-11-13,03:29:00,0.17287101800000002,take_profit,259.8200279656998,14.07696811731894,245.74305984838088,0.02475983835500743,678,3.0,10170.810272521916
2025-11-14,04:40:00,0.159924007,2025-11-14,05:26:00,0.16414114985714287,take_profit,268.2008830113984,14.426874999638661,253.77400801175972,0.024951208528328477,46,3.0,10424.584280533676
2025-11-14,20:40:00,0.15928423100000003,2025-11-14,20:43:00,0.15850137385714289,stop_loss,-51.23520523090609,14.558553349085514,-65.7937585799916,-0.006311403583052365,3,-1.0,10358.790521953684
2025-11-14,23:05:00,0.155265638,2025-11-15,00:20:00,0.15943992371428573,take_profit,278.49401741465493,14.697252542925415,263.7967648717295,0.025465981217851392,75,3.0,10622.587286825414
2025-11-16,23:04:00,0.15578545600000002,2025-11-16,23:24:00,0.15874259885714287,take_profit,201.63954277998994,15.012769881501573,186.62677289848835,0.01756886226107559,20,3.0,10809.214059723903
2025-11-17,15:19:00,0.159224252,2025-11-17,15:51:00,0.15777282342857143,stop_loss,-98.53274186504413,15.063926764307931,-113.59666862935207,-0.010509244058050753,32,-1.0,10695.61739109455
2025-11-17,17:45:00,0.15612533700000003,2025-11-17,18:14:00,0.1553024798571429,stop_loss,-56.371152412814574,14.9344045408434,-71.30555695365797,-0.006666801395965122,29,-1.0,10624.311834140892
2025-11-19,15:23:00,0.1568950675,2025-11-19,15:31:00,0.15576078178571431,stop_loss,-76.80933078143137,14.820270036250244,-91.62960081768162,-0.008624521027633319,8,-1.0,10532.68223332321
2025-11-20,16:06:00,0.155905414,2025-11-20,16:07:00,0.15467684257142855,stop_loss,-83.00001985872616,14.687655112751386,-97.68767497147755,-0.009274719659007096,1,-1.0,10434.994558351733
2025-11-21,02:59:00,0.145509054,2025-11-21,07:32:00,0.14428048257142856,stop_loss,-88.10541900498777,14.547318588388935,-102.6527375933767,-0.009837354204580562,273,-1.0,10332.341820758356
2025-11-21,12:24:00,0.133333317,2025-11-21,12:37:00,0.13750331699999999,take_profit,323.14403002935967,14.69147937008225,308.4525506592774,0.02985311132850598,13,2.99999999999998,10640.794371417634
2025-11-21,16:06:00,0.136332267,2025-11-21,16:52:00,0.13939226700000001,take_profit,238.83436763021066,15.064296177325838,223.77007145288482,0.021029451715931683,46,3.000000000000027,10864.564442870518
2025-11-21,18:14:00,0.13895135000000003,2025-11-21,18:48:00,0.14200706428571433,take_profit,238.925384864149,15.377637989423633,223.54774687472536,0.020575859073800287,34,3.000000000000027,11088.112189745245
2025-11-21,22:31:00,0.1389213605,2025-11-21,22:35:00,0.13836993192857142,stop_loss,-44.012683453608794,15.492548187225818,-59.50523164083461,-0.005366579145534581,4,-1.0,11028.60695810441
2025-11-22,04:13:00,0.13701202899999998,2025-11-22,04:36:00,0.1361263147142857,stop_loss,-71.29443163213683,15.390143639203679,-86.68457527134052,-0.007859975026822409,23,-1.0,10941.922382833069
2025-11-24,04:18:00,0.1455590365,2025-11-24,04:22:00,0.14489475078571426,stop_loss,-49.93549628050241,15.283736488569946,-65.21923276907236,-0.0059604912635274855,4,-1.0,10876.703150063997
2025-11-24,04:22:00,0.1450991975,2025-11-24,05:09:00,0.14747776892857142,take_profit,178.2988176057627,15.352193582413634,162.94662402334907,0.014981251375090649,47,2.999999999999965,11039.649774087346
2025-11-24,14:51:00,0.143409789,2025-11-24,15:45:00,0.14744693185714286,take_profit,310.7782498084242,15.673054458588183,295.10519534983604,0.02673139106663667,54,3.0,11334.754969437183
2025-11-25,14:47:00,0.146508704,2025-11-25,14:50:00,0.14574584685714284,stop_loss,-59.019010849831254,15.827343649617173,-74.84635449944842,-0.006603261799770944,3,-1.0,11259.908614937734
2025-11-25,14:50:00,0.14593890350000002,2025-11-25,15:45:00,0.14860461778571432,take_profit,205.6730490007897,15.907843195213378,189.7652058055763,0.01685317459449254,55,3.0,11449.67382074331
2025-11-25,19:09:00,0.149287731,2025-11-25,19:21:00,0.14863630242857143,stop_loss,-49.961538101011335,15.994570272369925,-65.95610837338126,-0.005760522911481456,12,-1.0,11383.71771236993
2025-12-01,00:07:00,0.14332981700000003,2025-12-01,00:08:00,0.1423412455714286,stop_loss,-78.51554070826268,15.882243918822116,-94.39778462708479,-0.008292351146805845,1,-1.0,11289.319927742843
2025-12-01,00:08:00,0.14202027550000001,2025-12-01,00:32:00,0.14076313264285717,stop_loss,-99.93142077211576,15.735095904299502,-115.66651667641526,-0.01024565849995725,24,-1.0,11173.653411066429
2025-12-01,12:49:00,0.13451290400000002,2025-12-01,12:54:00,0.13657004685714288,take_profit,170.88175646527822,15.762732005018695,155.1190244602595,0.013882569894876911,5,3.0,11328.772435526687
2025-12-03,14:05:00,0.14706850800000001,2025-12-03,14:41:00,0.14913850800000003,take_profit,159.45330010106875,15.971898719808113,143.48140138126064,0.012665220543340362,36,3.0000000000000404,11472.253836907948
